name,price,memory,core_clock,color
PowerColor AX7950 3GBD5-2DHV4,,3,850,Black / Red
ECS GT620C-2GR3-QFT,,2,700,Black / Blue
ECS GT620C-1GR3-QFT,,1,700,Black / Blue
XFX GT-610N-ZNF2,,1,810,Black
XFX GT-610N-CNF2,,2,810,Black
VisionTek 900549,,1,,
Zotac ZT-60404-10L,,1,810,Black / Orange
Zotac ZT-60302-10P,,2,1098,Black / Orange
Zotac ZT-60304-10P,,2,954,Black / Yellow
Jaton Video-PX610GT-EX,,2,,Black / Green
XFX GT-620N-ZNF2,,1,700,
HIS H795QC3G2M,,3,850,Black / Blue
XFX GT-620N-CNF2,,2,700,
Galaxy 66NPH7DV6XXZ,,2,915,Black / Blue
Galaxy 66NPH7DN7DXZ,,2,980,Black / Blue
Asus GTX660-DC2-2GD5,,2,980,Black / Red
MSI N650 PE 1GD5/OC,,1,1124,Black / Silver
EVGA 02G-P4-2651-KR,,2,1058,Black / Silver
MSI N650-1GD5/OC,,1,1084,Black / Blue
Zotac ZT-61001-10M,,1,1071,Black / Orange
EVGA 01G-P4-2652-KR,,1,1150,Black / Silver
PNY VCGGTX6501XPB,,1,1058,Black
ECS EGT640A-2GR3-YBF(v1.0),,2,930,
ECS NGTX560SE-1GPLI-F,,1,736,Black / Blue
Asus HD7750-T-1GD5,,1,900,Black / Red
ECS PGTX680AX-2GR5-WF(V1.0),,2,1006,Black / Red
EVGA 02G-P3-2639-KR,,2,810,
ECS GT610C-1GR3-QFT(v1.0),,1,810,Black / Blue
Asus HD7770-1GD5,,1,1000,Black / Red
Gigabyte GV-N65TOC-1GI,,1,1032,Black / Blue
Galaxy 65IGH8DL7AXX,,1,966,Blue / Silver
MSI TWIN FROZR,,2,860,Black / Silver
PowerColor AX7750 1GBK3-H,,1,800,Black / Red
Sapphire 100351SR,,3,950,Black / Silver
Gigabyte GV-N66TOC-3GD,,3,1032,Black / Blue
Zotac ZT-50206-10M,,1.25,732,
Zotac ZT-60204-20L,,2,900,Black / Silver
EVGA 01G-P4-3650-KR,,1,928,Black
HIS H787QT2G2M,,2,1100,Black / Blue
Gigabyte GV-R785OC-1GD,,1,900,Black / Blue
HIS H785Q2G2M,,2,860,Black / Blue
PowerColor AX7750 1GBD5-HL,,1,800,Black / Red
HIS H775FS2G,,2,800,Black / Blue
Galaxy 68NPH6DT6ENZ,,2,1110,Black / Silver
Zotac ZT-60602-10L,,1,810,Black / Orange
HIS H785QN1G2M,,1,860,Black / Silver
VisionTek 900431,,1,850,Black / Red
HIS H785F1G2M,,1,860,Black / Blue
PNY VCGGTX680XPB-S,,2,1006,Black / Gold
Asus MATRIX-HD7970-P-3GD5,,3,1050,Black / Red
Asus GTX650-DCT-1GD5,,1,1215,Black / Red
Asus GTX650TI-O-1GD5,,1,980,Black / Red
Asus GTX660-DC2T-2GD5,,2,1072,Black / Red
Asus HD7950-3GD5,,3,800,Black / Red
EVGA 02G-P4-2660-KR,,2,993,Black / Silver
EVGA 02G-P4-3667-KR,,2,1020,Black / Silver
EVGA 02G-P4-3677-KR,,2,1006,Black / Silver
EVGA 03G-P4-2665-KR,,3,1046,Black / Silver
EVGA FTW,,3,1072,Black / Silver
HIS H687FT1G2M,,1,920,
HIS IceQ,,2,1000,Black / Blue
HIS H795QMC3G2M,,3,850,Black / Silver
MSI N660TI TF 3GD5/OC,,3,967,Black / Silver
MSI R7750-PMD2GD3,,2,800,Black
PowerColor AX7850 1GBD5-DH,,1,860,Black / Red
PowerColor AX7970 3GBD5-2DH,,3,925,Black / Red
Sapphire 100354OCL,,2,1050,Black / Blue
Sapphire 100358FLEX,,1,1000,Black
Sparkle 700001,,2,915,Black / Blue
Sparkle 700003,,2,,Black / Silver
Sparkle 700004,,1,,
Sparkle 700005,,4,810,Black / White
Sparkle 700008,,2,810,Black / Blue
Sparkle 700009,,1,810,Black / Blue
XFX FX-785A-CDBC,,2,975,Black / Silver
XFX DD,,1,860,Black / Silver
Zotac ZT-50404-10L,,1,900,Black / Orange
Zotac ZT-60303-10P,,4,928,Black / Yellow
Zotac AMP,,2,1189,Black / Orange
Zotac ZT-61101-10M,,1,941,Black / Orange
Sapphire 11197-12-40G,,3,1000,Black / Blue
MSI R7950-2PMD3GD5,,3,800,Black / Red
PowerColor AX7870 2GBD5-2DHPPV3E,,2,925,Black / Red
Asus GT620-DCSL-2GD3,,2,700,Black / Red
Asus GT640-DCSL-2GD3,,2,901,Black / Red
Sapphire 100354XTL,,2,925,Black / Blue
Sapphire 100358OCL,,1,1100,Black
Club 3D CGAX-7876XT,,2,925,Black / Red
Sparkle 700025,,1,928,Black
XFX FX797ATDJC,,3,925,Black / Silver
Sparkle 700026,,1,1124,Black
Diamond 7850PE52GV,,2,860,Black / Red
Diamond 7870PE52GV,,2,1000,Black / Red
HIS H775QNT1G2M,,1,900,Black / Silver
MSI GTX 650_N650-2GD5_OC,,2,1071,Black
MSI R7870-2GD5T/OC,,2,1050,Black
MSI R6670-MD2GD3v2,,2,800,Black / Silver
PowerColor AX7750 2GBK3-H,,2,800,Black / Red
Sparkle 700002,,2,915,Black
Sparkle 700021,,2,1124,Black / Silver
Sparkle 700022,,2,954,Black / Silver
Sapphire 100356OCL,,1,1075,Black / Silver
Sapphire 100356L,,1,1000,Black / Silver
Gigabyte GV-R779OC-1GD,,1,1075,Black / Blue
Galaxy 65NPH7DN7WGU BOOST,,2,980,Black / Blue
PowerColor AX7970 3GBD5-2DHPV,,3,925,Black / Red
Sapphire 100352MAC,,3,800,Black / White
Sparkle 700024,,1,1098,Black / Blue
EVGA 02G-P4-2668-KR,,2,1072,Black / Silver
EVGA 01G-P3-2611-KR,,1,810,
EVGA 01G-P3-1563-KR,,1,900,
Sapphire 100352-4L,,3,850,Black / Red
EVGA 01G-P4-3656-KR,,1,1072,Black / Silver
Galaxy 65IGH7HX7CNH,,1,1006,Black
Galaxy 65IPH7HX7CNH,,2,1006,Black
MSI N650ti-1GD5/OC BE,,1,1006,Black / Blue
PNY VCGGTX650TBQXPB-OC BOOST,,2,1006,Black
Gigabyte GV-R779OC-2GD,,2,1075,Black / Blue
Asus GT630-DCSL-2GD3,,2,810,Black / Blue
EVGA 02G-P4-3682-KR,,2,1006,Black / Silver
Gigabyte GV-N640OC-2GI Rev2.0,,2,900,Black / Blue
Zotac ZT-60206-10L,,2,900,Black / Orange
Zotac ZT-61012-10M,,1,1058,Black / Orange
EVGA 03G-P4-2664-KR,,3,980,Black / Silver
ATI 608528-002,,0.5,,Black / Red
HIS H799F6G4M,,6,950,Black / Red
EVGA 03G-P4-2781-KR,,3,863,Black / Silver
Gigabyte GV-780D5-3GD5-B,,3,863,Black / Silver
Zotac ZT-70201-10P,,3,863,Black / Silver
EVGA ACX,,3,863,Black / Silver
EVGA Dual Classified ACX,,3,993,Black / Silver
EVGA FTW ACX,,3,980,Black / Silver
PNY VCGGTX7803XPB,,3,863,Black / Silver
MSI N780-3GD5,,3,863,Black / Silver
Zotac ZT-70301-10P,,2,1059,Black / Orange
MSI N770,,2,1150,Black / Yellow
EVGA ACX,,2,1046,Black / Gold
Gigabyte GV-N780D5-3GD-B,,3,863,Black / Silver
Galaxy 77XPH6DV6KXZ,,2,1110,Black
Asus GT640-1GD5-L,,1,1046,Black / Blue
EVGA 02G-P4-2771-KR,,2,1085,Black / Gold
EVGA 02G-P4-2681-KR,,2,1006,Black / Silver
Gigabyte WINDFORCE,,3,954,Black
Sapphire 11196-15-40G,,3,800,Black / White
Sapphire 11196-17-40G,,3,860,Black / Silver
Sapphire 11196-19-20G,,3,850,Black / Silver
Sapphire 11197-11-40G,,3,925,Black / Silver
Sapphire 11199-10-40G,,2,1000,Black / Blue
Sapphire 11199-16-20G,,2,1000,Black / Green
Sapphire 11200-07-20G,,2,800,Black / Blue
Sapphire 11200-14-20G,,2,920,Black / Green
Sapphire 11201-12-20G,,1,1000,Black / Green
Sapphire 11201-20-20G,,1,1100,Black / Blue
Zotac ZT-60408-20L,,1,902,Black
XFX FX-787A-CNAC,,2,1000,Black / Silver
Gigabyte WINDFORCE,,2,1085,Black
EVGA 04G-P4-2671-KR,,4,915,Black / Silver
EVGA 04G-P4-3671-KR,,4,915,Black / Silver
EVGA Classified,,4,1150,Black / Silver
Gigabyte GV-N640D5-1GL,,1,1046,Black / Blue
Galaxy 76XPH6DV6XSX,,2,980,Black / Blue
XFX FX-777A-ZNBR,,1,1095,Black / Silver
PNY VCGGTX7702XPB,,2,1046,Black / Gold
Galaxy 78XNH5DN8MSU,,3,967,Blue / Silver
Zotac ZT-60208-10L,,1,1046,Black / Orange
Zotac ZT-60209-10L,,2,1046,Black / Orange
Galaxy 78XNH5DV8PXV,,3,1006,Black / White
Zotac ZT-61011-10M,,1,1058,Black / Orange
Zotac AMP,,3,1006,Black / Orange
MSI N770-2GD5/OC,,2,1072,Black / White
PowerColor AX7850 1GBD5-S3DH,,1,860,Black / Red
Galaxy 77NQH7DV8NKV,,4,1110,Black / Blue
Zotac ZT-60207-20L,,2,900,Black / Gold
MSI N640-1GD5/LP,,1,1045,Black / Silver
PNY VCGGTX7702XPB-OC,,2,1150,Black / Gold
MSI R7950-3GD5/OC BE,,3,830,Black / Red
VisionTek Radeon HD 7790 1GB,,1,1000,Black / Blue
HIS H779FT1GD,,1,1075,Black / Blue
MSI R9 290X 4GD5,,4,772,Black / Red
Sapphire Vapor-X,,3,850,Black / Silver
Sapphire Tri-X Toxic,,2,1000,Black / Orange
Sapphire Vapor-X,,2,1000,Black / Blue
Gigabyte WINDFORCE,,3,1000,Black / Blue
PowerColor AXR9 270X 2GBD5-DH/OC,,2,1030,Black / Yellow
HIS IceQ X²,,2,1100,Black / Silver
HIS IceQ X²,,3,850,Black / Silver
Gigabyte WINDFORCE,,2,1100,Black / Blue
PowerColor AXR7 250 1GBD5-HE/OC,,1,1100,Black
XFX R7-250A-ZNF4,,1,1000,Black
Sapphire 100368L R7 250,,1,1000,Black
Sapphire 100369-4GL,,4,730,Black / Silver
Sapphire 100369L R7 240,,1,730,
VisionTek 900649,,1,1000,Black / Silver
HIS H250F1G,,1,1000,Black / Blue
HIS H250FS2G,,2,730,Black / Blue
HIS H250Q1G,,1,1000,Translucent Blue
HIS IceQ X²,,2,1100,Black / Silver
Galaxy 77XPH6DV6KTZ,,2,1110,Black
PNY VCGGTX7704XPB-OC,,4,1059,Black / Yellow
Asus X9290-DC2T-4GD5,,4,772,Black / Red
HIS H290XF4GD,,4,772,Black / Red
PowerColor AXR9 290X 4GBD5-MDHG,,4,772,Black / Red
Gigabyte GV-R929XD5-4GD-B-GA,,4,1000,Black / Red
XFX R9290AENFC,,4,947,Black / Red
Gigabyte GV-R929D5-4GD-B,,4,947,Black / Red
PNY VCGGTX780T3XPB,,3,876,Black / Silver
Galaxy 78NNH5DV8GGX,,3,876,Black / Silver
Gigabyte GV-N78TD5-3GD-B,,3,876,Black / Silver
MSI GTX 780Ti 3GD5,,3,875,Black / Silver
Club 3D royalKing,,2,1050,Black / Red
Club 3D royalKing,,2,1030,Black / Red
Club 3D royalKing,,3,1050,Black / Red
HIS IceQ X²,,2,900,Black / Silver
MSI TWIN FROZR,,2,900,Black / Red
Sapphire Dual-X,,2,920,Black / Silver
XFX R7-250A-ZLF4,,1,1000,Black
PowerColor AX7790 1GBD5-DH/OC,,1,1030,Black / Red
PowerColor AX7790 1GBD5-DHV2/OC,,1,1000,Black / Red
HIS IceQ X²,,1,,Black / Silver
Sapphire Dual-X,,2,1020,Black / Silver
PowerColor AXR9 270 2GBD5-DH/OC,,2,930,Black / Yellow
Gigabyte WINDFORCE,,3,875,Black
PowerColor PCS+,,2,1060,Black / Red
Diamond R9270XD52GXOC,,2,1030,Black / Red
Zotac ZT-70205-10P,,3,941,Black / Orange
PNY VCGGTX7702XPB-CG,,2,1150,Black / Silver
Zotac ZT-61106-10M,,1,928,Black / Orange
Asus R9290-4GD5,,4,947,Black / Red
Asus R9290X-4GD5,,4,1000,Black / Red
Club 3D royalQueen,,3,850,Black / Red
Diamond 7750PE51GV,,1,800,Black / Red
Diamond R7240D32G,,2,730,Black / Blue
Diamond R7240D32GXOC,,2,730,Black / Blue
Diamond R7250D51GXOC,,1,1000,Black / Blue
Diamond R9270XD52GXOCV2,,2,1000,Black / Red
Diamond R9280XD53G,,3,850,Black / Red
Diamond R9290XD54G,,4,947,Black / Red
Gigabyte GV-R725OC-1GI,,1,1100,Black / Silver
HIS H240FC1G,,1,730,Black / Blue
HIS IceQ X²,,2,1100,Black / Silver
MSI TWIN FROZR,,4,1030,Black / Red
PowerColor AX6450 1GBK3-MH,,1,625,Black / Blue
PowerColor AX7790 1GBD5-TDH/OC,,1,1075,Black / Red
PowerColor AX7850 2GBD5-2DHE/OC,,2,910,Black / Yellow
PowerColor AX7870 2GBD5-2DHV2,,2,1000,Black / Yellow
PowerColor AXR7 250 1GBD5-HV2E/OC,,1,1050,Black / Silver
PowerColor TurboDuo,,2,930,Black / Red
PowerColor AXR9 290X 4GBD5-MDHG/OC,,4,1030,Black / Red
Sapphire Dual-X,,3,900,Black / Silver
VisionTek 900650,,2,1100,Black / Red
VisionTek 900651,,2,1030,Black / Red
VisionTek 900672,,4,1000,Black / Red
XFX FX-797A-TDKC,,3,925,Black / Silver
XFX FX779AZNJ4,,1,1075,Black / Silver
XFX R7-250A-ZLH4,,1,1000,Silver
XFX R9-290A-ENBC,,4,980,Black / Red
Sapphire Tri-X,,4,1040,Black / Orange
Sapphire Tri-X,,4,1000,Black / Orange
Gigabyte WINDFORCE,,4,1040,Black / Silver
Club 3D CGAX-7758LM4,,2,800,Black / Red
Club 3D CGAX-R9276,,2,900,Black / Red
Club 3D '14,,2,900,Black / Red
Diamond R7250D51G,,1,1000,Black / Blue
Gigabyte GV-R726XOC-1GD,,1,1188,Black / Blue
Sapphire Dual-X,,3,870,Black / Silver
Sapphire Dual-X,,2,1020,Black / Silver
Sapphire Vapor-X,,2,1050,Black / Blue
VisionTek 900653,,4,662,Black / Red
Asus DirectCU II,,4,1050,Black / Silver
HIS H695F2G2M,,2,800,Red / Blue
HIS H290F4GD,,4,947,Black / Red
Sapphire 100361BF4SR,,4,1000,Black / Red
Diamond 7750PE51GLP,,1,800,Black / Silver
Gigabyte GV-R725O5-2GI,,2,1100,Black / Blue
HIS iCooler Turbo,,1,,Black / Blue
HP B4J92AA,,2,,Black / Blue
MSI R7 260X 2GD5 OCV1,,2,1050,Black / Blue
PowerColor AX7750 1GBD5-HLEV2,,1,800,Black / Red
Sapphire 100355OC-2L,,2,920,Black / Silver
Sapphire 100358-2L,,1,950,Black / Silver
XFX R7240ACLH4,,2,730,Black / Silver
Zotac ZT-60412-10L,,1,700,Black / Orange
Zotac AMP,,3,1006,Black / Orange
Asus DirectCU II,,1,1000,Black / Red
MSI R7 260 1GD5 OC,,1,1050,Black / Blue
Asus R7250X-1GD5,,1,1000,Black / Red
Asus R7250X-2GD5,,2,1020,Black / Red
XFX DD,,4,1000,Black / Silver
Diamond R7240D51GXOC,,1,780,Black / Silver
Gigabyte WINDFORCE,,2,1046,Black / Silver
PNY Enthusiast Edition,,2,1020,Black
PowerColor PCS+,,4,1050,Black
Sapphire 100368USR,,1,800,Black / Silver
Zotac ZT-70506-10P,,3,941,Black / Orange
EVGA 01G-P3-2642-KR,,1,1124,Black
PowerColor AXR7 260X 1GBD5-DH/OC,,1,,Black / Red
Sapphire 100367L,,1,950,Black
KFA2 78INH5DV9IXU,,3,876,Black / Silver
KFA2 78XNH5DN8MSU,,3,967,Blue / Silver
KFA2 HOF,,3,1006,Black / Silver
PowerColor AX7870 2GBD5-2DHV4E/OC,,2,1030,Black / Silver
PowerColor AX7870 2GBD5-2DHV5E/OC,,2,1030,Black / Red
PowerColor TurboDuo,,4,975,Black / Red
Gigabyte GV-R725XOC-1GD,,1,1050,Black / Blue
Gigabyte GV-N660WF2-2GD REV2,,2,980,Black / Blue
PowerColor TurboDuo,,2,1030,Black / Red
XFX R7-265A-CNF4,,2,900,Black / Red
Gigabyte GV-R7265WF2OC-2GD,,2,1008,Black / Silver
Gigabyte R7770-PMD1GD5,,1,1000,Black / Blue
HIS IceQ X²,,3,847,Black / Blue
HIS IceQ X²,,4,772,Gold
Sapphire 100367FLEX,,1,1000,Black / Silver
XFX Core Edition,,4,730,Black
Sapphire Vapor-X,,4,1030,Black / Blue
Gigabyte GV-R726XOC-2GD REV2,,2,1188,Black / Blue
Sapphire Vapor-X,,2,1000,Black / Blue
VisionTek 900703,,8,947,Black / Silver
Club 3D royalQueen,,2,,Black / Red
EVGA Classified K|NGP|N Edition,,3,876,Black / Clear
EVGA Superclocked,,1,1085,Black / Silver
EVGA Superclocked,,2,1059,Black / White
Gigabyte GV-N740D5OC-1GI,,1,1071,Black / Blue
MSI N740-2GD5,,2,1006,Black / Blue
HIS iCooler,,2,,Black / Blue
HIS IceQ X²,,2,1000,Black / Silver
MSI TWIN FROZR,,6,954,Black / Red
XFX Core Edition,,2,1000,Black / Silver
XFX Core Edition,,2,950,Black / Silver
EVGA 01G-P3-2731-KR,,1,700,Black / Green
Asus GT740-2GD3-CSM,,2,993,Black / Red
Asus GT740-OC-1GD5,,1,1033,Black / Silver
MSI N730-2GD3,,2,700,Black / Silver
Zotac ZT-71001-10L,,2,993,Black / Orange
Zotac ZT-71003-10L,,1,993,Black / Orange
PowerColor Devil 13,,8,1000,Black / Red
Diamond R9290D54GV2,,4,947,Black / Blue
Diamond R9290XD54GV2,,4,1000,Black / Blue
XFX R5-230A-CLH2,,2,625,Black
MSI N740-2GD3,,2,1006,Black / Blue
Diamond R9295X2D58G,,8,1018,Black / Silver
PNY VCGGT7301D5LXPB,,1,902,Black / Silver
Diamond R9280XD53GX2C,,3,850,Black / Red
Palit KalmX,,2,1020,Black / Gold
Gigabyte GV-R9295X2-8GD-B,,8,947,Black / Silver
HIS IceQ X² Boost,,4,1000,Black / Silver
XFX R7-265A-CNJ4,,2,900,Black / Silver
Sapphire Dual-X,,3,850,Black / Silver
PNY XLR8,,3,902,Black / Silver
Sapphire Tri-X,,3,1000,Black / Orange
Sapphire Tri-X,,3,1000,Black / Orange
EVGA 01G-P3-2722-KR,,1,797,Black / Green
Gigabyte WINDFORCE 2X,,2,973,Black
PNY XLR8,,3,863,Black / Silver
Zotac ZT-71201-20L,,2,797,Black
Zotac ZT-71202-20L,,1,797,Black
PowerColor TurboDuo,,1,1075,Black / Red
XFX DD,,2,975,Black
XFX DD,,2,918,Black
Gainward GS,,2,1085,Black
EVGA ACX,,2,1059,Black / Silver
Asus STRIX,,2,954,Black / Red
HIS Mini IceQ X²,,2,938,Black / Silver
Zotac ZT-71104-10L,,1,700,Black / Orange
Zotac AMP Omega,,4,1102,Silver
Zotac AMP Omega,,4,1202,Silver
Sapphire 11215-04-40G,,1,800,Silver
Gigabyte GV-N630D3-1GI,,1,902,Black / Blue
HIS IceQ X²,,2,938,Black / Silver
Zotac ZONE,,1,1033,Black / Silver
Zotac ZT-71103-10L,,2,700,Black / Orange
Gigabyte GV-N730D3-1GI,,1,902,Black / Blue
EVGA Classified ACX 2.0,,4,1291,Black / Red
PowerColor AXR9 280X 3GBD5-2DHE/OC,,3,880,Black / Red
Palit NE5XTIZ010K7-P2080F,,12,705,Black / Silver
PowerColor PCS+,,8,1030,Black / Silver
AMD FirePro W5000,,2,825,Black / Red
AMD FirePro 2450,,0.5,600,Black / Red
AMD FirePro W8000,,4,900,Black / Red
AMD FirePro S7000,,4,950,Black / Silver
AMD FirePro V7900,,2,725,Black / Red
AMD FirePro S9150,,16,900,Black / White
ATI FirePro V8750,,2,750,Black / Red
ATI FirePro W8000,267.95,4,900,Black / Red
ATI FirePro 2270,,0.5,600,Black / Red
ATI FirePro W9100,,16,930,Black / Red
ATI FirePro W4100,,2,630,Black / Red
ATI FirePro W600,,2,600,Black / Red
ATI FirePro 2270,,0.5,600,Black / Red
ATI FirePro 2270,,0.5,600,Black / Red
ATI FirePro W5000 DVI,,2,825,Black / Red
ATI FirePro V5800,,1,700,Black / Red
ATI FirePro W5000,,2,825,Black / Red
ATI FirePro V4900,,1,800,Black / Red
ATI FirePro W7000,,4,950,Black / Red
ATI FirePro 2270,,1,600,Black / Red
ATI FirePro 2460,,0.5,600,Black / Red
ATI FirePro R5000,,2,825,Black / Red
ATI FirePro W9000,,6,975,Black / Red
ATI FirePro V7900,,2,725,Black / Red
HP FirePro W7000,179.96,4,950,Black / Red
ATI FirePro V7750,,1,800,Black / Red
ATI FirePro S9000,,6,900,Black / Red
ATI FirePro S10000,,6,825,Black / Red
ATI FirePro 2450,,0.5,600,Black / Red
XFX Core Edition,,1,,Black / Silver
Gigabyte GV-R928XOC-3GD REV3,,3,1000,Black
Asus GT730-SL-2GD3-B,,2,902,Black
Asus DirectCU II,,3,863,Black / Red
Asus DirectCU II,,1,1075,Black / Red
Asus DirectCU II,,3,850,Black / Red
Asus STRIX,,3,980,Black / Red
Asus STRIX,,2,918,Black / Red
MSI N720-1GD5HLP,,1,797,Black
MSI N720-2GD5HLP,,2,797,Black
MSI N730-2GD3V1,,2,700,Black
MSI NTITAN Z 12GD5,,12,705,Black / Silver
MSI GAMING,,2,973,Black / Red
VisionTek 900746,,2,945,Black / Red
Asus ENGT730-SL-2GD3-BRK,,2,902,Black
Asus ENGT740-OC-2GD5,,2,1033,Black
GALAX 98NQH6DHXXXX,,4,1128,Black / Silver
GALAX SOC,,4,1228,Black / Red
EVGA Dual ACX,,2,941,Black
Asus GT720-1GD3/CSM,,1,797,Black
Zotac ZT-71114-20L,,1,902,Black / Gold
Sapphire Vapor-X,,3,950,Black / Blue
XFX HD-667X-CLF3,,2,800,Black / Red
HP A7U60AT,,0.5,706,Black / Green
Lenovo 0B47394,,1,876,Black / Green
Asus DirectCU II,,2,980,Black / Red
Asus STRIKER-GTX760-P-4GD,,4,1085,Black / Red
PNY XLR8 PRO OC,,4,1228,Black / Silver
Asus DirectCU II,,4,947,Black / Red
XFX R7-240D-CLF2,,2,600,Black
XFX Core Edition,,2,900,Black
Zotac ZT-71108-10L,,4,902,Black / Silver
PowerColor AXR7 260X 2GBD5-DHV3,,2,1030,Black / Red
Zogis Superclock,,2,1228,Black / Yellow
Zogis Superclock,,4,1076,Black / Yellow
Inno3D HerculeZ X4 Air Boss,,4,1228,Black / Red
EVGA 02G-P4-3740-KR,,2,993,Black
KFA2 Razor,,2,1020,Silver / Blue
Gigabyte GV-R726XOC-2GD REV3,,2,1188,Black / Blue
EVGA 02G-P4-2740-KR,,2,992,Black
Sapphire Tri-X,,8,1020,Black / Orange
Gigabyte WINDFORCE,,3,850,Black
PowerColor AXR7 260X 2GBD5-DHV4,,2,1030,Black / Red
PowerColor TurboDuo,,4,975,Black / Red
PowerColor AX7850 2GBD5-DHE/OC,,2,910,Black / Yellow
PowerColor AX7870 2GBD5-2DHE/OC,,2,1030,Black / Yellow
PowerColor AX7870 2GBD5-2DHV2E/OC,,2,1030,Black / Red
PNY XLR8 Elite OC,,2,1304,Black / Yellow
PowerColor AXR7 250X 2GBD5-HE,,2,1000,Black / Red
OcUK OcUK_TitanX,,12,1000,Black / Silver
Asus 90YV06X3-M0NA00,,2,1020,Black / Red
MSI GAMING LE,,4,1000,Black / Red
MSI GAMING LE,,8,1000,Black / Red
MSI LIGHTNING LE,,4,1080,Black / Yellow
Asus TURBO-GTX960-OC-2GD5,,2,1190,White / Red
Sapphire Dual-X,,2,965,Black / Purple
Gigabyte GV-N98TD5-6GD-B,,6,1000,Gray
OcUK OcUK_980Ti,,6,1000,Black / Silver
Inno3D N98T-1DDN-N5HN,,6,1000,Black / Silver
Inno3D HerculeZ,,6,1038,Black / Silver
KFA2 98IRH5DH00GA,,6,1000,Black / Silver
Zotac ArcticStorm,,6,1025,Black
KFA2 EX,,2,1266,Black
PowerColor PCS+,,4,947,Black
PowerColor PCS+,,4,1050,Black
XFX DD,,2,1040,Black / Silver
XFX DD,,2,990,Black / Silver
XFX DD,,2,990,Black / Silver
XFX DD,,8,1050,Black / Silver
Gigabyte GV-R736OC-2GD,,2,1050,Black
Gigabyte WINDFORCE 2X,,2,975,Black
Gigabyte GV-R938WF2OC-2GD,,2,970,Black
Asus R9390X-DC2-8GD5,,8,1050,Black / Red
PowerColor PCS+,,2,985,Black / Red
PowerColor PCS+,,2,980,Black / Red
PowerColor PCS+,,4,980,Black / Red
Sapphire 100388OCL,,2,1060,Black
VisionTek 900814,,4,1050,Black / Red
Club 3D CGAX-R9FX8,,4,1050,Black / Red
EVGA 01G-P3-2640-KR,,1,901,Black / Green
VisionTek 900807,,2,975,Black / Silver
VisionTek 900810,,8,1050,Black / Silver
Sapphire Tri-X,,4,1040,Black / Orange
KFA2 HOF,,4,1304,Black / Silver
Gigabyte GV-R939WF2-8GD,,8,1000,Black
KFA2 96NPH8DND8VZ,,2,1165,Black / Silver
Club 3D royalQueen OC,,4,980,Black / Red
HIS IceQ X² OC,,2,990,Black / Silver
HIS IceQ X² OC,,8,1020,Gold
EVGA FTW ACX 2.0,,4,1126,Black
OcUK GCCK-001,,4,1050,Black / Silver
XFX DD,,2,995,Black / Silver
XFX DD,,4,995,Black / Silver
XFX DD,,4,990,Black / Silver
XFX R7360P2DF5,,2,1050,Black / Silver
Asus 20th Anniversary Gold Edition,,4,1317,Black / Gold
MSI GAMING LE,,4,970,Black / Red
OcUK Reference Design,,4,1127,Black / Silver
Sapphire 21249-00-40G,,4,1000,Black / Red
PowerColor AXR9 NANO 4GBHBM-DH,,4,1000,Black / Red
Sapphire 100400SR,,4,1000,Black / Red
Sapphire NITRO,,2,1060,Black
KFA2 HOF,,6,1190,White / Silver
Gigabyte GV-R9NANO-4GD-B,,4,1000,Black / Red
XFX Black Edition,,4,1030,Black / Silver
MSI SEA HAWK,,6,1190,Black / Silver
XFX Triple Dissipation,,4,1000,Black / Silver
XFX R9-FURY-4WFA,,4,1000,Black / Silver
Gigabyte AORUS WATERFORCE,,4,1228,Black / Silver
VisionTek 900829,,4,1000,Black / Red
PNY VCGGTX7501XPB-BB,,1,1020,Black
Gigabyte GV-R725OC-2GI REV4,,2,1100,Black / Blue
MSI GAMING LE,,8,1050,Black / Red
Sapphire NITRO,,2,985,Black / Silver
PowerColor PCS+,,8,1060,Black / Silver
Sapphire Tri-X,,8,1080,Black / Orange
PowerColor AXR9 FURY 4GBHBM-DH,,4,1000,Black / Silver
BFG BFGE94512GTE,,0.5,,Blue / White
VisionTek R92904GVTNE,,4,947,Black / Red
XFX DD,,4,1030,Black / Silver
Gigabyte GV-N98TXTREME W-6GD,,6,1216,Black / Silver
Zotac VCGGTX9502XPB-OC-BB,,2,1241,Black / Blue
PowerColor PCS+,,2,945,Black / Red
XFX Core Edition,,2,800,Black / Silver
VisionTek 900845,,4,,Black / Silver
PowerColor VXR9 390 8GBD5-DHE,,8,1000,Black
Inno3D iChill,,2,1150,Black / Silver
EVGA 02G-P4-1950-KR,,2,1025,Black
EVGA ACX 2.0+,,4,1127,Black
Club 3D royalQueen,,3,925,Black / Red
PNY VCGGT710XPB,,1,954,Black
XFX HD-645X-ZQHP,,1,625,Black
XFX R7-370P-F24M,,4,995,Black / Silver
XFX DD XXX OC,,4,990,Black / Silver
Gigabyte XTREME,,6,1000,Black / Silver
EVGA 06G-P4-0998-KR,,6,1190,Black / Silver
Club 3D royalQueen OC,,8,1010,Black / Red
XFX DD XXX OC,,4,990,Black / Silver
Sapphire 31004-56-40A,,4,930,Black / Red
EVGA 02G-P4-0954,,2,1025,Black / Gold
EVGA 02G-P4-0952,,2,1025,Black / Gold
Sapphire 21253-00,,8,1000,Black / Red
XFX R7-370P-F22M,,2,995,Black / Silver
Inno3D iChill X4,,8,1759,Black / Gray
KFA2 Founders Edition,,8,1607,Black / Silver
